Feature ID	taxonomy	Consensus
406fc8eca4cd29e9521a37a839f2e02e	Unassigned	1.0
1855b802958a2232ffb95c0a7f0d336d	Unassigned	1.0
75cf5878b4b8688cd3d05749603f5659	Unassigned	1.0
3142c27a3865a476339967afb1900a18	Unassigned	1.0
3a8cd12cbca8eaae67eff4788da7ebed	Unassigned	1.0
5df8f21a388c7ad8856241c051dc1521	Unassigned	1.0
43dca5ba762f90a2aa3f569b012a56c5	Unassigned	1.0
ab95510ada7d4de427a0ced5718d5f5e	Unassigned	1.0
ac791f91876a39deab1fc6772d0d867f	Unassigned	1.0
9d8b5696377681bbc032116785bddc8c	Unassigned	1.0
027f6a7561c03221589b5a03bf5b3dd5	Unassigned	1.0
887bc7033b46d960e893caceb711700b	Unassigned	1.0
513564153df445dee9c0d2be5257a11f	Unassigned	1.0
a6a29e871c8de802adc305709d5ae4eb	Unassigned	1.0
586d0f5852f4715e0ac473540c200cb1	Unassigned	1.0
45a6e9076dfa072ea3e7898c07604e1b	Unassigned	1.0
0e4ac7651a4d26666222a739cd044ed0	Unassigned	1.0
992a887f0d9fbe6c13b6b2971121dc69	Unassigned	1.0
d2591a6261cc940f26ec998d256191bf	Unassigned	1.0
92cb710e91178be688f7427a1649d940	Unassigned	1.0
f02bc8cb950a8f8711bfe26110bea65c	Unassigned	1.0
1ce60b1b02a6afc36dac76c1f13f18c6	Unassigned	1.0
8d6ef2a07a0bd8133215839704b95fb3	Unassigned	1.0
81eec55d3212792541dfc6962e3a9447	Unassigned	1.0
96e31defe33f2e0455c5c60332b80590	Unassigned	1.0
6d4d46cbbc4b3a0eb038b4b2e24edbf2	Unassigned	1.0
ba7d4831b67437355b149e39718ed6fb	Unassigned	1.0
c1fe8586d9f6ff896b1a75e03ff72cf2	Unassigned	1.0
605faae6f4ded2ff804cfeb926a1e8ac	Unassigned	1.0
c46cc6804e83938c01e2ecaa762fbb77	Unassigned	1.0
c0eb199bc98247016f6c5acf6c12ab04	Unassigned	1.0
555dd68b0570001b86ec6991bc5efa00	Unassigned	1.0
f6a5cf0aeed0f7dbd20fd832e99b09e7	Unassigned	1.0
19965529a2f955bbce9702f1e4283a23	Unassigned	1.0
05077e7576f2668c805dfb738fe6e936	Unassigned	1.0
3660d815d4c4fc3eb16a5f9514dd8b78	Unassigned	1.0
cf4663c7ebe3cf42a0ba7706e3af6171	Unassigned	1.0
eb76eccd00e3b457852d13edbf404309	Unassigned	1.0
6ba8163158e0c7ddd7806dfb9b2cd1db	Unassigned	1.0
e3d29caf31bdcbe061ce4ab54d47466a	Unassigned	1.0
057d096ea653c577cf326a6ab8ffa4fb	Unassigned	1.0
3a90003fcb0fc248b9ee738052aee571	Unassigned	1.0
030fbb01a2b054a9f8c00f4765474145	Unassigned	1.0
94592e76a376ae380ff0ea76dd5697a8	Unassigned	1.0
9ad369ade8398c5a0d2414954929764c	Unassigned	1.0
4b608f0e795323a5387370aecb13ef49	Unassigned	1.0
d48e81ed15bb4c88ae3b78d042fa93c6	Unassigned	1.0
0d703e23000070b69c8fcb4f2b575a67	Unassigned	1.0
8edfbc5ce8023b023efc5dd6e8d58d30	Unassigned	1.0
c5ecebdcf5146bc53fe91b954cd71b44	Unassigned	1.0
82544a21a539f37a1e71c1086fd63869	Unassigned	1.0
569f50f2ff0d8f5fa8693cc7f00ee32a	Unassigned	1.0
47b2fc5ee7d794a8db4edb6bae5f4930	Unassigned	1.0
bcd47b46c532f7c045cdb2d400069a0a	Unassigned	1.0
43a529d8a29f21e58e7c4300e3e16bdf	Unassigned	1.0
2870d90b3e1700fd0604a10a0ec51f3a	Unassigned	1.0
51c5c6a9b09100a14d4c6ba12d054b4c	Unassigned	1.0
5932e08449c1039bb51671d61f478397	Unassigned	1.0
418677b3b41dd2eb75674e4cdbb989fa	Unassigned	1.0
93372b2b3ddbd4a0cdb38be4d2ee812d	Unassigned	1.0
d3b81eade92a7a8a9a000b30e66e0f3f	Unassigned	1.0
67e89ca534757cddff80ff3db010ab75	Unassigned	1.0
db124d3058ba2f4642315a5b0c374773	Unassigned	1.0
0f11a14cbe9b74d2c9ab6e934eef9649	Unassigned	1.0
05ee93d5983eaf70734d63eccb01d3b9	Unassigned	1.0
531bf1e8ca8e091db9fe7bc819a5a245	Unassigned	1.0
4efca1c1efaae85b53628aad8ca4ca98	Unassigned	1.0
a4493405ca925d4a9c103800304b4257	Unassigned	1.0
e293fb42f5c7763024e13a780195bd35	Unassigned	1.0
